method,dataset,M,nbits,bits_per_vector,train_size,nq,nb,nb_sample,dim,n_centroids,n_exports,train_time_s,encoding_time_s,distance_table_time_s,cdist_time_s,adc_time_s_mean,adc_time_s_std,per_pair_adc_time_ns_mean,per_pair_adc_time_ns_std,rel_error_count,rel_error_mean,rel_error_mean_std_across_exports,rel_error_std,rel_error_min,rel_error_max
PQ,deep,6,6,36,1000000,1000,1000000.0,10000,96,64,1,95.575371,12.514835,1.555876,4.155709,0.1864994242787361,0.0,18.64994242787361,0.0,10000000,0.2582096918586427,0.0,0.0809647373018587,5.874196062904957e-07,29.971303939819336
PQ,deep,4,10,40,1000000,1000,1000000.0,10000,96,1024,1,141.398969,28.45247,5.496881,3.700425,0.1907514110207557,0.0,19.075141102075577,0.0,10000000,0.2041888253087587,0.0,0.0805168553392161,6.474908076370411e-08,3.474717378616333
PQ,deep,4,12,48,1000000,1000,1000000.0,10000,96,4096,1,49.760313,31.416684,1.583898,1.884189,0.2459887340664863,0.0,24.59887340664864,0.0,10000000,0.173897056801878,0.0,0.0766363535615452,0.0,1.2395679950714111
PQ,deep,6,8,48,1000000,1000,1000000.0,10000,96,256,1,164.031822,23.338035,3.547447,4.56705,0.0347054153680801,0.0,3.470541536808014,0.0,10000000,0.2115856314786505,0.0,0.0775771068712668,4.0619940477881766e-07,12.562417030334473
PQ,deep,8,6,48,1000000,1000,1000000.0,10000,96,64,1,119.582246,5.683934,0.123743,4.52938,0.2522327676415443,0.0,25.223276764154438,0.0,10000000,0.2333865175067485,0.0,0.0770306185438575,2.4388666020058736e-07,25.49646377563477
PQ,deep,12,4,48,1000000,1000,1000000.0,10000,96,16,1,102.112492,1.888905,0.031771,1.308515,0.3064640089869499,0.0,30.646400898694992,0.0,10000000,0.2573507667880764,0.0,0.07877382503831,6.148118245619116e-07,45.81535339355469
PQ,deep,6,10,60,1000000,1000,1000000.0,10000,96,1024,1,173.708201,34.54255,4.705254,3.944294,0.2550570890307426,0.0,25.505708903074265,0.0,10000000,0.1746698073062295,0.0,0.073178241815579,0.0,3.623097896575928
PQ,deep,8,8,64,1000000,1000,1000000.0,10000,96,256,1,199.178347,24.600235,0.20244,4.789046,0.0381809920072555,0.0,3.818099200725556,0.0,10000000,0.1837777073751287,0.0,0.072496499828835,5.822996627102839e-07,10.638099670410156
PQ,deep,16,4,64,1000000,1000,1000000.0,10000,96,16,1,132.993258,1.197882,0.090454,1.348748,0.3989701643586159,0.0,39.89701643586159,0.0,10000000,0.2197788879880382,0.0,0.0755404768210458,8.174616539236014e-08,36.88087844848633
PQ,deep,6,12,72,1000000,1000,1000000.0,10000,96,4096,1,71.912028,43.579641,2.599995,2.36263,0.3604970350861549,0.0,36.04970350861549,0.0,10000000,0.1438359267648466,0.0,0.0685132860159982,3.741834007087164e-07,1.2472004890441897
PQ,deep,12,6,72,1000000,1000,1000000.0,10000,96,64,1,239.708369,11.748491,0.24392,5.680141,0.3574916422367096,0.0,35.74916422367096,0.0,10000000,0.1862203579563998,0.0,0.0719202040355115,0.0,21.988393783569336
PQ,deep,8,10,80,1000000,1000,1000000.0,10000,96,1024,1,218.618709,64.040908,0.247633,6.034699,0.3444502875208854,0.0,34.44502875208855,0.0,10000000,0.1460661758623043,0.0,0.0672474378231682,0.0,3.375495433807373
PQ,deep,8,12,96,1000000,1000,1000000.0,10000,96,4096,1,95.124379,169.927254,0.732977,3.21189,0.5027918070554733,0.0,50.27918070554733,0.0,10000000,0.1157053271516342,0.0,0.0612299408892484,0.0,0.820488691329956
PQ,deep,12,8,96,1000000,1000,1000000.0,10000,96,256,1,278.924008,23.060822,0.155938,4.161795,0.0492582321166992,0.0,4.925823211669922,0.0,10000000,0.1352631764533313,0.0,0.0642291598551459,6.296708221498193e-08,6.352108478546143
PQ,deep,16,6,96,1000000,1000,1000000.0,10000,96,64,1,311.141777,9.061244,0.125939,3.231471,0.4684975668787956,0.0,46.84975668787956,0.0,10000000,0.1449988610576191,0.0,0.0658554111433565,0.0,20.418611526489254
PQ,deep,24,4,96,1000000,1000,1000000.0,10000,96,16,1,161.9877,1.3937,0.047267,1.038949,0.6534814015030861,0.0,65.34814015030861,0.0,10000000,0.1566600208612547,0.0,0.0672566124304245,0.0,21.67192649841309
PQ,deep,12,10,120,1000000,1000,1000000.0,10000,96,1024,1,282.773567,61.833551,0.371141,2.807917,0.536894753575325,0.0,53.6894753575325,0.0,10000000,0.0995456091422731,0.0,0.0557661268383593,0.0,1.9599604606628416
PQ,deep,16,8,128,1000000,1000,1000000.0,10000,96,256,1,346.934373,22.491537,0.171233,4.301867,0.0823317617177963,0.0,8.233176171779633,0.0,10000000,0.097212873071404,0.0,0.0545708877228937,0.0,6.877963542938232
