zip_path,dataset,M,K,setting_id,bits_per_vector,A,B,L,de,dh,train_size,val_size,has_codes,has_distance_file,distance_relerr_mean,distance_relerr_std,val_mse_best,train_mse_last,best_min_mse,status
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/bigann_M_64_K_1024.zip,bigann,64,1024,0,640.0,32,64,16.0,384.0,384.0,,,True,False,,,484.728,35.0763,161.398,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/bigann_M_64_K_16.zip,bigann,64,16,0,256.0,16,16,16.0,384.0,384.0,,,True,False,,,7316.45,6679.24,1711.73,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/bigann_M_64_K_256.zip,bigann,64,256,0,512.0,32,64,16.0,384.0,384.0,,,True,False,,,819.734,331.239,564.912,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/bigann_M_64_K_4096.zip,bigann,64,4096,0,768.0,32,64,16.0,384.0,384.0,,,True,False,,,566.258,0.72828,567.706,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/bigann_M_64_K_64.zip,bigann,64,64,0,384.0,32,64,16.0,384.0,384.0,,,True,False,,,2379.26,1768.4,790.296,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/bigann_M_8_K_1024.zip,bigann,8,1024,0,80.0,32,64,16.0,384.0,384.0,,,True,False,,,23713.6,17377.5,9733.02,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/bigann_M_8_K_16.zip,bigann,8,16,0,32.0,16,16,16.0,384.0,384.0,,,True,False,,,51427.2,49744.8,29942.6,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/bigann_M_8_K_256.zip,bigann,8,256,0,64.0,32,64,16.0,384.0,384.0,,,True,False,,,28172.0,24567.5,12995.6,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/bigann_M_8_K_256.zip,bigann,8,256,1,64.0,32,64,,,,,,True,False,,,28162.5,24545.9,13139.9,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/bigann_M_8_K_256.zip,bigann,8,256,2,64.0,32,64,,,,,,True,False,,,28195.4,24572.8,13089.0,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/bigann_M_8_K_256.zip,bigann,8,256,3,64.0,32,64,,,,,,True,False,,,28162.5,24545.9,13139.4,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/bigann_M_8_K_256.zip,bigann,8,256,4,64.0,32,64,,,,,,True,False,,,28131.5,24540.6,13010.9,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/bigann_M_8_K_256.zip,bigann,8,256,5,64.0,32,64,,,,,,True,False,,,28174.3,24574.1,13119.3,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/bigann_M_8_K_4096.zip,bigann,8,4096,0,96.0,32,64,16.0,384.0,384.0,,,True,False,,,21320.2,10590.1,8151.85,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/bigann_M_8_K_64.zip,bigann,8,64,0,48.0,32,64,16.0,384.0,384.0,,,True,False,,,36912.6,34402.5,19149.5,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_12_K_1024.zip,deep,12,1024,0,120.0,32,64,16.0,384.0,384.0,,,True,False,,,0.112016,0.0762657,0.0552653,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_12_K_16.zip,deep,12,16,0,48.0,16,16,16.0,384.0,384.0,,,True,False,,,0.340844,0.338664,0.160498,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_12_K_256.zip,deep,12,256,0,96.0,32,64,16.0,384.0,384.0,,,True,False,,,0.150963,0.132208,0.0733206,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_12_K_4096.zip,deep,12,4096,0,144.0,32,64,16.0,384.0,384.0,,,True,False,,,0.0918057,0.0374145,0.0480232,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_12_K_64.zip,deep,12,64,0,72.0,32,64,16.0,384.0,384.0,,,True,False,,,0.221361,0.213412,0.103853,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_1_K_1024.zip,deep,1,1024,0,10.0,32,64,16.0,384.0,384.0,,,True,False,,,0.483653,0.469863,0.479564,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_1_K_16.zip,deep,1,16,0,4.0,16,16,16.0,384.0,384.0,,,True,False,,,0.704474,0.705428,0.703932,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_1_K_256.zip,deep,1,256,0,8.0,32,64,16.0,384.0,384.0,,,True,False,,,0.53544,0.532412,0.531701,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_1_K_4096.zip,deep,1,4096,0,12.0,32,64,16.0,384.0,384.0,,,True,False,,,0.455294,0.42088,0.456873,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_1_K_64.zip,deep,1,64,0,6.0,32,64,16.0,384.0,384.0,,,True,False,,,0.609584,0.610197,0.607431,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_24_K_1024.zip,deep,24,1024,0,240.0,32,64,16.0,384.0,384.0,,,True,False,,,0.0323214,0.0142417,0.0144932,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_24_K_16.zip,deep,24,16,0,96.0,16,16,16.0,384.0,384.0,,,True,False,,,0.204098,0.200424,0.0768158,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_24_K_256.zip,deep,24,256,0,192.0,32,64,16.0,384.0,384.0,,,True,False,,,0.0549945,0.0409891,0.0223184,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_24_K_4096.zip,deep,24,4096,0,288.0,32,64,16.0,384.0,384.0,,,True,False,,,0.0229104,0.00338914,0.0179263,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_24_K_64.zip,deep,24,64,0,144.0,32,64,16.0,384.0,384.0,,,True,False,,,0.104638,0.0957658,0.0403887,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_2_K_1024.zip,deep,2,1024,0,20.0,32,64,16.0,384.0,384.0,,,True,False,,,0.379501,0.356933,0.323497,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_2_K_16.zip,deep,2,16,0,8.0,16,16,16.0,384.0,384.0,,,True,False,,,0.62768,0.628296,0.526434,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_2_K_256.zip,deep,2,256,0,16.0,32,64,16.0,384.0,384.0,,,True,False,,,0.430721,0.423799,0.367805,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_2_K_4096.zip,deep,2,4096,0,24.0,32,64,16.0,384.0,384.0,,,True,False,,,0.355844,0.303911,0.30128,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_2_K_64.zip,deep,2,64,0,12.0,32,64,16.0,384.0,384.0,,,True,False,,,0.511795,0.510873,0.425319,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_32_K_1024.zip,deep,32,1024,0,320.0,32,64,16.0,384.0,384.0,,,True,False,,,0.0148968,0.00463817,0.00818583,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_32_K_16.zip,deep,32,16,0,128.0,16,16,16.0,384.0,384.0,,,True,False,,,0.148031,0.144354,0.0520506,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_32_K_256.zip,deep,32,256,0,256.0,32,64,16.0,384.0,384.0,,,True,False,,,0.0285239,0.0188469,0.0109483,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_32_K_4096.zip,deep,32,4096,0,384.0,32,64,16.0,384.0,384.0,,,True,False,,,0.0104952,0.000671955,0.0133194,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_32_K_64.zip,deep,32,64,0,192.0,32,64,16.0,384.0,384.0,,,True,False,,,0.0645792,0.0569805,0.02457,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_4_K_1024.zip,deep,4,1024,0,40.0,32,64,16.0,384.0,384.0,,,True,False,,,0.278242,0.245499,0.188705,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_4_K_16.zip,deep,4,16,0,16.0,16,16,16.0,384.0,384.0,,,True,False,,,0.528864,0.529035,0.3661,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_4_K_256.zip,deep,4,256,0,32.0,32,64,16.0,384.0,384.0,,,True,False,,,0.325278,0.313572,0.225009,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_4_K_4096.zip,deep,4,4096,0,48.0,32,64,16.0,384.0,384.0,,,True,False,,,0.257587,0.188794,0.175181,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_4_K_64.zip,deep,4,64,0,24.0,32,64,16.0,384.0,384.0,,,True,False,,,0.406244,0.40363,0.279446,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_8_K_1024.zip,deep,8,1024,0,80.0,32,64,16.0,384.0,384.0,,,True,False,,,0.173053,0.134063,0.0945801,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_8_K_16.zip,deep,8,16,0,32.0,16,16,16.0,384.0,384.0,,,True,False,,,0.414142,0.413269,0.225984,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_8_K_256.zip,deep,8,256,0,64.0,32,64,16.0,384.0,384.0,,,True,False,,,0.215837,0.198605,0.118304,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_8_K_256.zip,deep,8,256,1,64.0,32,64,,,,,,True,False,,,0.2155,0.19866,0.118458,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_8_K_256.zip,deep,8,256,2,64.0,32,64,,,,,,True,False,,,0.2155,0.19866,0.118637,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_8_K_256.zip,deep,8,256,3,64.0,32,64,,,,,,True,False,,,0.215938,0.198779,0.118223,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_8_K_256.zip,deep,8,256,4,64.0,32,64,,,,,,True,False,,,0.216002,0.198814,0.11856,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_8_K_256.zip,deep,8,256,5,64.0,32,64,,,,,,True,False,,,0.215813,0.198889,0.118514,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_8_K_4096.zip,deep,8,4096,0,96.0,32,64,16.0,384.0,384.0,,,True,False,,,0.151427,0.0827584,0.0858107,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_8_K_64.zip,deep,8,64,0,48.0,32,64,16.0,384.0,384.0,,,True,False,,,0.291612,0.285751,0.156867,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_96_K_1024.zip,deep,96,1024,0,960.0,32,64,16.0,384.0,384.0,,,False,False,,,0.000768992,5.58795e-07,0.00135118,logs_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_96_K_16.zip,deep,96,16,0,384.0,16,16,16.0,384.0,384.0,,,False,False,,,0.0125483,0.0112927,0.00579686,logs_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_96_K_256.zip,deep,96,256,0,768.0,32,64,16.0,384.0,384.0,,,False,False,,,0.000450489,3.79364e-05,0.000833646,logs_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_96_K_4096.zip,deep,96,4096,0,1152.0,32,64,16.0,384.0,384.0,,,False,False,,,0.00225124,7.52087e-10,0.00162682,logs_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/deep_M_96_K_64.zip,deep,96,64,0,576.0,32,64,16.0,384.0,384.0,,,False,False,,,0.0015509,0.000915032,0.00121428,logs_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_1_K_1024.zip,gist,1,1024,0,10.0,32,64,16.0,384.0,384.0,,,True,False,,,1.16282,1.11743,1.15551,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_1_K_16.zip,gist,1,16,0,4.0,16,16,16.0,384.0,384.0,,,True,False,,,1.44973,1.435,1.44984,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_1_K_256.zip,gist,1,256,0,8.0,32,64,16.0,384.0,384.0,,,True,False,,,1.21748,1.19929,1.21315,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_1_K_4096.zip,gist,1,4096,0,12.0,32,64,16.0,384.0,384.0,,,True,False,,,1.14014,1.03746,1.15936,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_1_K_64.zip,gist,1,64,0,6.0,32,64,16.0,384.0,384.0,,,True,False,,,1.31108,1.3012,1.3096,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_2_K_1024.zip,gist,2,1024,0,20.0,32,64,16.0,384.0,384.0,,,True,False,,,0.989301,0.919568,0.938451,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_2_K_16.zip,gist,2,16,0,8.0,16,16,16.0,384.0,384.0,,,True,False,,,1.27791,1.26867,1.2012,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_2_K_256.zip,gist,2,256,0,16.0,32,64,16.0,384.0,384.0,,,True,False,,,1.03973,1.01436,0.983362,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_2_K_4096.zip,gist,2,4096,0,24.0,32,64,16.0,384.0,384.0,,,True,False,,,0.972996,0.815602,1.03996,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_2_K_64.zip,gist,2,64,0,12.0,32,64,16.0,384.0,384.0,,,True,False,,,1.13341,1.12276,1.0692,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_320_K_1024.zip,gist,320,1024,0,3200.0,32,64,16.0,384.0,384.0,,,False,False,,,0.027483,0.000104618,1.88575,logs_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_320_K_16.zip,gist,320,16,0,1280.0,16,16,16.0,384.0,384.0,,,False,False,,,0.0995901,0.0749387,0.973549,logs_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_320_K_256.zip,gist,320,256,0,2560.0,32,64,16.0,384.0,384.0,,,False,False,,,0.0337735,0.00341896,0.328348,logs_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_320_K_4096.zip,gist,320,4096,0,3840.0,32,64,16.0,384.0,384.0,,,False,False,,,0.105944,1.18157e-11,,logs_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_320_K_64.zip,gist,320,64,0,1920.0,32,64,16.0,384.0,384.0,,,False,False,,,0.0525846,0.0215254,0.567256,logs_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_40_K_1024.zip,gist,40,1024,0,400.0,32,64,16.0,384.0,384.0,,,True,False,,,0.314136,0.134161,0.359952,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_40_K_16.zip,gist,40,16,0,160.0,16,16,16.0,384.0,384.0,,,True,False,,,0.517199,0.493166,0.376402,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_40_K_256.zip,gist,40,256,0,320.0,32,64,16.0,384.0,384.0,,,True,False,,,0.339344,0.240256,0.252926,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_40_K_4096.zip,gist,40,4096,0,480.0,32,64,16.0,384.0,384.0,,,True,False,,,0.30159,0.0329426,0.697439,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_40_K_64.zip,gist,40,64,0,240.0,32,64,16.0,384.0,384.0,,,True,False,,,0.398851,0.352088,0.288071,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_480_K_1024.zip,gist,480,1024,0,4800.0,32,64,16.0,384.0,384.0,,,False,False,,,0.0175478,2.06941e-06,,logs_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_480_K_16.zip,gist,480,16,0,1920.0,16,16,16.0,384.0,384.0,,,False,False,,,0.0563231,0.0367409,0.660311,logs_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_480_K_256.zip,gist,480,256,0,3840.0,32,64,16.0,384.0,384.0,,,False,False,,,0.016439,0.000399074,1.53973,logs_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_480_K_4096.zip,gist,480,4096,0,5760.0,32,64,16.0,384.0,384.0,,,False,False,,,0.105884,1.95769e-11,,logs_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_480_K_64.zip,gist,480,64,0,2880.0,32,64,16.0,384.0,384.0,,,False,False,,,0.0253925,0.00601623,0.492288,logs_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_4_K_1024.zip,gist,4,1024,0,40.0,32,64,16.0,384.0,384.0,,,True,False,,,0.827811,0.726513,0.803921,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_4_K_16.zip,gist,4,16,0,16.0,16,16,16.0,384.0,384.0,,,True,False,,,1.10232,1.09333,0.978565,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_4_K_256.zip,gist,4,256,0,32.0,32,64,16.0,384.0,384.0,,,True,False,,,0.870964,0.832253,0.770082,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_4_K_4096.zip,gist,4,4096,0,48.0,32,64,16.0,384.0,384.0,,,True,False,,,0.817626,0.598906,0.917513,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_4_K_64.zip,gist,4,64,0,24.0,32,64,16.0,384.0,384.0,,,True,False,,,0.962122,0.947073,0.898302,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_60_K_1024.zip,gist,60,1024,0,600.0,32,64,16.0,384.0,384.0,,,True,False,,,0.23288,0.0709566,0.34833,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_60_K_16.zip,gist,60,16,0,240.0,16,16,16.0,384.0,384.0,,,True,False,,,0.41749,0.390958,0.301696,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_60_K_256.zip,gist,60,256,0,480.0,32,64,16.0,384.0,384.0,,,True,False,,,0.257528,0.157728,0.193042,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_60_K_4096.zip,gist,60,4096,0,720.0,32,64,16.0,384.0,384.0,,,True,False,,,0.219356,0.00802782,0.570699,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_60_K_64.zip,gist,60,64,0,360.0,32,64,16.0,384.0,384.0,,,True,False,,,0.310023,0.259073,0.223483,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_8_K_1024.zip,gist,8,1024,0,80.0,32,64,16.0,384.0,384.0,,,True,False,,,0.671157,0.534104,0.65488,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_8_K_16.zip,gist,8,16,0,32.0,16,16,16.0,384.0,384.0,,,True,False,,,0.928677,0.916615,0.912954,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_8_K_256.zip,gist,8,256,0,64.0,32,64,16.0,384.0,384.0,,,True,False,,,0.705447,0.648105,0.58805,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_8_K_256.zip,gist,8,256,1,64.0,32,64,,,,,,True,False,,,0.762449,0.589465,0.790093,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_8_K_256.zip,gist,8,256,2,64.0,32,64,,,,,,True,False,,,0.729153,0.619321,0.717542,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_8_K_256.zip,gist,8,256,3,64.0,32,64,,,,,,True,False,,,0.705649,0.640682,0.628615,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_8_K_256.zip,gist,8,256,4,64.0,32,64,,,,,,True,False,,,0.705612,0.645147,0.591135,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_8_K_256.zip,gist,8,256,5,64.0,32,64,,,,,,True,False,,,0.705396,0.643242,0.591068,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_8_K_4096.zip,gist,8,4096,0,96.0,32,64,16.0,384.0,384.0,,,True,False,,,0.664119,0.384442,0.809292,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_8_K_64.zip,gist,8,64,0,48.0,32,64,16.0,384.0,384.0,,,True,False,,,0.790876,0.767449,0.798808,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_960_K_1024.zip,gist,960,1024,0,9600.0,32,64,16.0,384.0,384.0,,,False,False,,,0.0157314,4.45926e-08,,logs_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_960_K_16.zip,gist,960,16,0,3840.0,16,16,16.0,384.0,384.0,,,False,False,,,0.0150791,0.00530168,,logs_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_960_K_256.zip,gist,960,256,0,7680.0,32,64,16.0,384.0,384.0,,,False,False,,,0.00794409,7.2392e-07,,logs_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_960_K_4096.zip,gist,960,4096,0,11520.0,32,64,16.0,384.0,384.0,,,False,False,,,0.105629,1.06167e-10,,logs_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/gist_M_960_K_64.zip,gist,960,64,0,5760.0,32,64,16.0,384.0,384.0,,,False,False,,,0.00765398,0.000127089,,logs_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/msmarco_M_1024_K_1024.zip,msmarco,1024,1024,0,10240.0,32,64,16.0,384.0,384.0,,,False,False,,,0.0100544,1.27468e-08,,logs_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/msmarco_M_1024_K_16.zip,msmarco,1024,16,0,4096.0,16,16,16.0,384.0,384.0,,,False,False,,,0.00634071,0.00270005,,logs_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/msmarco_M_1024_K_256.zip,msmarco,1024,256,0,8192.0,32,64,16.0,384.0,384.0,,,False,False,,,0.00369963,4.69609e-07,,logs_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/msmarco_M_1024_K_4096.zip,msmarco,1024,4096,0,12288.0,32,64,16.0,384.0,384.0,,,False,False,,,0.084654,8.95339e-08,,logs_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/msmarco_M_1024_K_64.zip,msmarco,1024,64,0,6144.0,32,64,16.0,384.0,384.0,,,False,False,,,0.00250715,7.68939e-05,,logs_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/msmarco_M_1_K_1024.zip,msmarco,1,1024,0,10.0,32,64,16.0,384.0,384.0,,,True,False,,,0.668593,0.606603,0.685503,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/msmarco_M_1_K_16.zip,msmarco,1,16,0,4.0,16,16,16.0,384.0,384.0,,,True,False,,,0.796937,0.767574,0.797311,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/msmarco_M_1_K_256.zip,msmarco,1,256,0,8.0,32,64,16.0,384.0,384.0,,,True,False,,,0.702121,0.660158,0.700167,codes_only
/data/cpanourg/2-hdvc/results/qinco2/compressed_qinco_res/msmarco_M_1_K_4096.zip,msmarco,1,4096,0,12.0,32,64,16.0,384.0,384.0,,,True,False,,,0.654208,0.553131,0.801233,codes_only
